Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,AvgTalkDuration(Secs),Satisfaction rating
ID1947,Stewart,03-02-2021,16:58:05,Admin Support,Y,Y,14,00:05:36,336,4
ID1950,Stewart,03-02-2021,17:03:50,Payment related,N,N,,,0,
ID1951,Stewart,03-02-2021,17:06:43,Payment related,Y,Y,109,00:01:23,83,5
ID1957,Stewart,04-02-2021,09:36:00,Contract related,Y,Y,102,00:05:22,322,4
ID1976,Stewart,04-02-2021,11:45:36,Technical Support,N,N,,,0,
ID1977,Stewart,04-02-2021,12:00:00,Contract related,Y,Y,105,00:06:51,411,5
ID1981,Stewart,04-02-2021,12:14:24,Streaming,Y,Y,44,00:00:36,36,3
ID1984,Stewart,04-02-2021,12:20:10,Streaming,Y,Y,15,00:02:48,168,4
ID1995,Stewart,04-02-2021,13:23:31,Streaming,Y,Y,39,00:04:13,253,4
ID1996,Stewart,04-02-2021,13:23:31,Payment related,N,N,,,0,
ID2002,Stewart,04-02-2021,14:47:02,Streaming,Y,Y,82,00:00:44,44,1
ID2010,Stewart,04-02-2021,15:46:05,Admin Support,Y,Y,112,00:04:43,283,5
ID2017,Stewart,04-02-2021,17:00:58,Contract related,Y,Y,80,00:01:40,100,2
ID2036,Stewart,05-02-2021,09:40:19,Payment related,Y,Y,33,00:06:52,412,3
ID2049,Stewart,05-02-2021,11:39:50,Streaming,Y,Y,123,00:03:19,199,3
ID2054,Stewart,05-02-2021,11:48:29,Streaming,Y,Y,39,00:01:31,91,3
ID2061,Stewart,05-02-2021,12:11:31,Contract related,Y,Y,23,00:03:36,216,1
ID2072,Stewart,05-02-2021,14:26:53,Streaming,Y,Y,123,00:04:16,256,2
ID2076,Stewart,05-02-2021,14:35:31,Admin Support,Y,N,39,00:02:16,136,1
ID2091,Stewart,05-02-2021,16:55:12,Contract related,Y,Y,90,00:01:59,119,3
ID2110,Stewart,06-02-2021,11:02:24,Contract related,N,N,,,0,
ID2123,Stewart,06-02-2021,12:33:07,Payment related,Y,Y,48,00:02:36,156,4
ID2137,Stewart,06-02-2021,15:53:17,Payment related,Y,Y,63,00:06:51,411,3
ID2142,Stewart,06-02-2021,17:02:24,Streaming,Y,Y,63,00:01:27,87,1
ID2174,Stewart,07-02-2021,13:00:29,Technical Support,Y,Y,11,00:01:19,79,2
ID2176,Stewart,07-02-2021,13:04:48,Admin Support,Y,Y,70,00:06:33,393,3
ID2191,Stewart,07-02-2021,16:19:12,Admin Support,Y,Y,107,00:05:42,342,4
ID2201,Stewart,07-02-2021,16:43:41,Payment related,Y,Y,111,00:01:20,80,5
ID2213,Stewart,08-02-2021,10:32:10,Technical Support,Y,Y,122,00:02:49,169,3
ID2214,Stewart,08-02-2021,10:32:10,Streaming,Y,Y,21,00:06:07,367,3
ID2216,Stewart,08-02-2021,12:11:31,Streaming,N,N,,,0,
ID2220,Stewart,08-02-2021,13:23:31,Contract related,Y,Y,81,00:00:55,55,2
ID2249,Stewart,09-02-2021,09:28:48,Streaming,Y,Y,105,00:00:32,32,5
ID2262,Stewart,09-02-2021,12:28:48,Streaming,N,N,,,0,
ID2291,Stewart,09-02-2021,16:22:05,Technical Support,Y,Y,101,00:01:18,78,2
ID2294,Stewart,09-02-2021,16:32:10,Admin Support,Y,Y,29,00:01:04,64,4
ID2304,Stewart,10-02-2021,09:01:26,Admin Support,N,N,,,0,
ID2313,Stewart,10-02-2021,11:09:36,Technical Support,Y,Y,26,00:01:39,99,4
ID2318,Stewart,10-02-2021,11:29:46,Contract related,Y,Y,91,00:02:12,132,2
ID2322,Stewart,10-02-2021,11:51:22,Payment related,N,N,,,0,
ID2333,Stewart,10-02-2021,13:04:48,Payment related,Y,Y,77,00:06:21,381,1
ID2339,Stewart,10-02-2021,14:09:36,Streaming,N,N,,,0,
ID2344,Stewart,10-02-2021,15:46:05,Contract related,Y,Y,85,00:02:09,129,3
ID2358,Stewart,10-02-2021,17:25:26,Contract related,Y,Y,51,00:04:51,291,4
ID2373,Stewart,11-02-2021,10:12:00,Contract related,Y,Y,45,00:01:04,64,4
ID2395,Stewart,11-02-2021,12:30:14,Payment related,N,N,,,0,
ID2400,Stewart,11-02-2021,12:36:00,Admin Support,Y,Y,121,00:05:45,345,2
ID2404,Stewart,11-02-2021,12:57:36,Payment related,N,N,,,0,
ID2411,Stewart,11-02-2021,13:37:55,Technical Support,Y,Y,83,00:04:23,263,3
ID2461,Stewart,12-02-2021,12:14:24,Technical Support,Y,Y,91,00:03:06,186,4
ID2485,Stewart,13-02-2021,09:36:00,Technical Support,Y,Y,57,00:02:24,144,5
ID2518,Stewart,13-02-2021,13:30:43,Payment related,Y,Y,43,00:03:08,188,3
ID2519,Stewart,13-02-2021,14:28:19,Admin Support,Y,Y,45,00:06:53,413,4
ID2523,Stewart,13-02-2021,15:14:24,Contract related,Y,N,70,00:00:52,52,4
ID2530,Stewart,13-02-2021,16:16:19,Payment related,Y,N,124,00:05:41,341,4
ID2537,Stewart,14-02-2021,09:38:53,Technical Support,Y,Y,49,00:04:10,250,1
ID2538,Stewart,14-02-2021,09:38:53,Contract related,N,N,,,0,
ID2550,Stewart,14-02-2021,11:54:14,Payment related,Y,Y,12,00:02:36,156,1
ID2555,Stewart,14-02-2021,12:57:36,Streaming,N,N,,,0,
ID2560,Stewart,14-02-2021,13:26:24,Admin Support,Y,Y,10,00:01:39,99,5
ID2562,Stewart,14-02-2021,13:46:34,Streaming,Y,Y,80,00:05:01,301,1
ID2563,Stewart,14-02-2021,13:50:53,Technical Support,Y,Y,63,00:06:14,374,4
ID2568,Stewart,14-02-2021,14:24:00,Payment related,Y,Y,56,00:03:52,232,1
ID2579,Stewart,14-02-2021,16:37:55,Contract related,N,N,,,0,
ID2582,Stewart,14-02-2021,16:50:53,Payment related,Y,Y,62,00:04:42,282,4
ID2584,Stewart,14-02-2021,16:53:46,Contract related,Y,Y,63,00:03:06,186,3
ID2603,Stewart,15-02-2021,10:20:38,Contract related,Y,N,59,00:03:31,211,3
ID2612,Stewart,15-02-2021,11:45:36,Admin Support,Y,Y,105,00:06:34,394,5
ID2626,Stewart,15-02-2021,13:39:22,Streaming,N,N,,,0,
ID2646,Stewart,15-02-2021,17:11:02,Payment related,Y,Y,42,00:03:41,221,4
ID2648,Stewart,15-02-2021,17:18:14,Technical Support,Y,Y,99,00:03:40,220,5
ID2656,Stewart,16-02-2021,10:04:48,Contract related,Y,Y,100,00:03:42,222,4
ID2661,Stewart,16-02-2021,10:30:43,Admin Support,Y,Y,53,00:00:31,31,1
ID2664,Stewart,16-02-2021,11:06:43,Contract related,Y,Y,58,00:05:16,316,5
ID2665,Stewart,16-02-2021,11:12:29,Payment related,Y,Y,14,00:05:51,351,5
ID2700,Stewart,16-02-2021,17:12:29,Contract related,Y,Y,109,00:04:10,250,1
ID2706,Stewart,16-02-2021,17:45:36,Streaming,Y,Y,101,00:05:15,315,3
ID2709,Stewart,17-02-2021,09:01:26,Contract related,Y,Y,93,00:03:15,195,3
ID2714,Stewart,17-02-2021,09:23:02,Payment related,Y,N,15,00:01:04,64,3
ID2721,Stewart,17-02-2021,10:03:22,Payment related,N,N,,,0,
ID2748,Stewart,17-02-2021,13:36:29,Admin Support,N,N,,,0,
ID2750,Stewart,17-02-2021,14:19:41,Streaming,N,N,,,0,
ID2760,Stewart,17-02-2021,15:46:05,Technical Support,N,N,,,0,
ID2767,Stewart,17-02-2021,16:36:29,Admin Support,Y,Y,79,00:03:01,181,5
ID2769,Stewart,17-02-2021,17:11:02,Payment related,Y,N,69,00:00:39,39,4
ID2799,Stewart,18-02-2021,11:34:05,Technical Support,N,N,,,0,
ID2805,Stewart,18-02-2021,13:33:36,Admin Support,N,N,,,0,
ID2808,Stewart,18-02-2021,13:37:55,Admin Support,Y,Y,119,00:00:46,46,4
ID2810,Stewart,18-02-2021,13:45:07,Technical Support,Y,Y,71,00:00:42,42,3
ID2834,Stewart,19-02-2021,09:25:55,Contract related,N,N,,,0,
ID2837,Stewart,19-02-2021,11:22:34,Contract related,Y,Y,69,00:04:54,294,3
ID2846,Stewart,19-02-2021,13:29:17,Admin Support,Y,Y,80,00:04:08,248,3
ID2849,Stewart,19-02-2021,13:45:07,Streaming,Y,Y,80,00:04:27,267,2
ID2851,Stewart,19-02-2021,14:22:34,Technical Support,Y,Y,80,00:05:38,338,3
ID2857,Stewart,19-02-2021,14:52:48,Admin Support,Y,Y,109,00:00:39,39,2
ID2860,Stewart,19-02-2021,15:02:53,Admin Support,Y,Y,55,00:05:40,340,3
ID2867,Stewart,19-02-2021,16:26:24,Streaming,Y,N,104,00:06:29,389,4
ID2868,Stewart,19-02-2021,16:26:24,Payment related,Y,Y,110,00:01:53,113,1
ID2871,Stewart,19-02-2021,17:29:46,Contract related,N,N,,,0,
ID2880,Stewart,20-02-2021,10:01:55,Streaming,Y,Y,64,00:05:11,311,4
ID2906,Stewart,20-02-2021,12:46:05,Payment related,Y,Y,44,00:06:02,362,1
ID2909,Stewart,20-02-2021,13:35:02,Payment related,Y,Y,24,00:01:54,114,3
ID2922,Stewart,20-02-2021,15:12:58,Streaming,Y,Y,36,00:05:26,326,4
ID2924,Stewart,20-02-2021,15:21:36,Technical Support,Y,Y,60,00:04:27,267,3
ID2925,Stewart,20-02-2021,15:53:17,Technical Support,N,N,,,0,
ID2926,Stewart,20-02-2021,15:53:17,Contract related,Y,Y,42,00:04:56,296,4
ID2930,Stewart,20-02-2021,16:10:34,Streaming,Y,Y,13,00:03:57,237,4
ID2935,Stewart,20-02-2021,16:32:10,Payment related,Y,N,27,00:06:24,384,4
ID2941,Stewart,20-02-2021,17:57:07,Admin Support,Y,N,106,00:03:45,225,3
ID2943,Stewart,21-02-2021,09:57:36,Contract related,Y,Y,55,00:06:04,364,3
ID2945,Stewart,21-02-2021,10:12:00,Admin Support,Y,Y,53,00:06:20,380,5
ID2966,Stewart,21-02-2021,12:57:36,Admin Support,Y,Y,14,00:01:31,91,5
ID2967,Stewart,21-02-2021,13:14:53,Technical Support,Y,N,69,00:05:10,310,5
ID2975,Stewart,21-02-2021,14:29:46,Payment related,N,N,,,0,
ID2981,Stewart,21-02-2021,15:10:05,Technical Support,Y,Y,27,00:04:07,247,1
ID2990,Stewart,21-02-2021,16:59:31,Admin Support,Y,Y,100,00:04:00,240,1
ID3024,Stewart,22-02-2021,15:12:58,Technical Support,Y,Y,69,00:00:35,35,4
ID3027,Stewart,22-02-2021,15:37:26,Streaming,Y,Y,48,00:01:54,114,3
ID3057,Stewart,23-02-2021,10:49:26,Technical Support,Y,Y,111,00:04:17,257,3
ID3060,Stewart,23-02-2021,11:22:34,Streaming,Y,N,100,00:04:25,265,5
ID3067,Stewart,23-02-2021,13:26:24,Streaming,N,N,,,0,
ID3075,Stewart,23-02-2021,14:34:05,Payment related,Y,Y,69,00:06:05,365,4
ID3105,Stewart,24-02-2021,13:00:29,Admin Support,N,N,,,0,
ID3109,Stewart,24-02-2021,13:35:02,Payment related,Y,Y,71,00:06:57,417,5
ID3133,Stewart,24-02-2021,16:37:55,Payment related,Y,Y,89,00:02:27,147,3
ID3145,Stewart,24-02-2021,17:36:58,Technical Support,Y,Y,22,00:04:13,253,3
ID3147,Stewart,24-02-2021,17:42:43,Admin Support,Y,N,12,00:05:43,343,4
ID3153,Stewart,25-02-2021,09:10:05,Contract related,Y,Y,17,00:01:56,116,4
ID3154,Stewart,25-02-2021,09:10:05,Technical Support,Y,Y,55,00:04:03,243,4
ID3157,Stewart,25-02-2021,09:15:50,Technical Support,Y,Y,33,00:02:37,157,4
ID3159,Stewart,25-02-2021,10:06:14,Admin Support,Y,Y,99,00:04:12,252,2
ID3182,Stewart,25-02-2021,12:31:41,Admin Support,Y,N,98,00:05:11,311,4
ID3185,Stewart,25-02-2021,12:34:34,Payment related,Y,Y,93,00:06:02,362,1
ID3200,Stewart,25-02-2021,15:41:46,Streaming,N,N,,,0,
ID3203,Stewart,25-02-2021,16:04:48,Admin Support,Y,Y,68,00:04:51,291,5
ID3205,Stewart,25-02-2021,16:26:24,Streaming,Y,Y,28,00:06:06,366,2
ID3233,Stewart,26-02-2021,11:45:36,Streaming,Y,Y,26,00:00:42,42,5
ID3241,Stewart,26-02-2021,14:05:17,Payment related,Y,N,35,00:03:27,207,4
ID3257,Stewart,26-02-2021,16:49:26,Streaming,Y,Y,120,00:06:39,399,4
ID3259,Stewart,26-02-2021,16:58:05,Streaming,N,N,,,0,
ID3260,Stewart,26-02-2021,16:58:05,Payment related,Y,Y,23,00:05:19,319,4
ID3272,Stewart,26-02-2021,17:51:22,Technical Support,Y,Y,79,00:03:57,237,5
ID3273,Stewart,27-02-2021,09:11:31,Streaming,Y,Y,49,00:04:22,262,5
ID3284,Stewart,27-02-2021,10:16:19,Streaming,Y,Y,121,00:05:20,320,1
ID3291,Stewart,27-02-2021,12:34:34,Contract related,Y,Y,59,00:01:13,73,3
ID3311,Stewart,27-02-2021,15:25:55,Contract related,Y,Y,96,00:05:31,331,3
ID3318,Stewart,27-02-2021,16:37:55,Payment related,Y,Y,111,00:06:39,399,4
ID3319,Stewart,27-02-2021,16:46:34,Technical Support,Y,Y,89,00:03:45,225,5
ID3329,Stewart,28-02-2021,09:14:24,Contract related,N,N,,,0,
ID3342,Stewart,28-02-2021,11:00:58,Admin Support,Y,Y,107,00:04:45,285,5
ID3381,Stewart,28-02-2021,16:07:41,Technical Support,Y,Y,50,00:05:12,312,4
ID3389,Stewart,01-03-2021,09:07:12,Payment related,Y,Y,111,00:04:32,272,5
ID3402,Stewart,01-03-2021,11:13:55,Payment related,Y,Y,40,00:01:24,84,4
ID3408,Stewart,01-03-2021,12:46:05,Payment related,Y,Y,99,00:02:23,143,3
ID3418,Stewart,01-03-2021,13:16:19,Streaming,Y,Y,66,00:00:45,45,3
ID3420,Stewart,01-03-2021,13:20:38,Technical Support,N,N,,,0,
ID3422,Stewart,01-03-2021,13:36:29,Streaming,Y,Y,49,00:02:19,139,2
ID3430,Stewart,01-03-2021,14:15:22,Contract related,Y,Y,120,00:05:49,349,3
ID3437,Stewart,01-03-2021,15:33:07,Admin Support,Y,Y,29,00:06:16,376,3
ID3456,Stewart,02-03-2021,09:44:38,Contract related,Y,Y,61,00:04:22,262,5
ID3464,Stewart,02-03-2021,10:49:26,Admin Support,Y,Y,42,00:03:44,224,4
ID3465,Stewart,02-03-2021,10:53:46,Technical Support,Y,Y,82,00:05:42,342,5
ID3480,Stewart,02-03-2021,13:23:31,Admin Support,N,N,,,0,
ID3496,Stewart,02-03-2021,16:07:41,Payment related,Y,Y,72,00:03:07,187,3
ID3502,Stewart,02-03-2021,16:30:43,Contract related,Y,Y,85,00:03:51,231,3
ID3524,Stewart,03-03-2021,10:43:41,Contract related,Y,Y,38,00:03:56,236,5
ID3525,Stewart,03-03-2021,10:59:31,Technical Support,Y,Y,85,00:05:37,337,5
ID3529,Stewart,03-03-2021,12:57:36,Streaming,Y,Y,36,00:04:04,244,1
ID3532,Stewart,03-03-2021,13:12:00,Payment related,N,N,,,0,
ID3534,Stewart,03-03-2021,13:16:19,Technical Support,Y,Y,84,00:01:41,101,4
ID3552,Stewart,03-03-2021,15:54:43,Payment related,Y,Y,121,00:01:39,99,5
ID3553,Stewart,03-03-2021,15:56:10,Admin Support,Y,Y,46,00:04:30,270,2
ID3568,Stewart,04-03-2021,09:40:19,Payment related,Y,Y,44,00:04:42,282,4
ID3579,Stewart,04-03-2021,10:19:12,Contract related,Y,Y,37,00:04:09,249,4
ID3588,Stewart,04-03-2021,11:09:36,Streaming,Y,Y,11,00:02:09,129,1
ID3601,Stewart,04-03-2021,13:09:07,Streaming,Y,Y,91,00:05:29,329,5
ID3608,Stewart,04-03-2021,14:16:48,Technical Support,Y,Y,92,00:04:27,267,1
ID3632,Stewart,04-03-2021,17:22:34,Technical Support,N,N,,,0,
ID3650,Stewart,05-03-2021,12:11:31,Technical Support,Y,Y,56,00:04:19,259,4
ID3654,Stewart,05-03-2021,12:41:46,Payment related,Y,Y,98,00:02:31,151,3
ID3656,Stewart,05-03-2021,12:47:31,Technical Support,Y,Y,75,00:03:23,203,1
ID3659,Stewart,05-03-2021,13:26:24,Payment related,Y,Y,111,00:05:30,330,4
ID3665,Stewart,05-03-2021,14:22:34,Contract related,Y,Y,36,00:04:14,254,3
ID3670,Stewart,05-03-2021,15:51:50,Payment related,N,N,,,0,
ID3671,Stewart,05-03-2021,15:54:43,Contract related,Y,Y,23,00:01:18,78,1
ID3672,Stewart,05-03-2021,15:54:43,Streaming,Y,N,74,00:03:31,211,1
ID3673,Stewart,05-03-2021,16:10:34,Contract related,Y,Y,19,00:05:04,304,4
ID3681,Stewart,05-03-2021,16:20:38,Technical Support,Y,Y,74,00:04:22,262,3
ID3682,Stewart,05-03-2021,16:20:38,Admin Support,Y,Y,72,00:03:13,193,3
ID3690,Stewart,05-03-2021,17:52:48,Streaming,N,N,,,0,
ID3692,Stewart,06-03-2021,09:00:00,Payment related,Y,Y,85,00:02:15,135,5
ID3717,Stewart,06-03-2021,12:46:05,Admin Support,Y,Y,55,00:03:31,211,3
ID3741,Stewart,06-03-2021,16:40:48,Contract related,Y,Y,37,00:02:01,121,1
ID3753,Stewart,07-03-2021,09:59:02,Technical Support,Y,Y,65,00:04:27,267,5
ID3770,Stewart,07-03-2021,13:20:38,Contract related,Y,Y,48,00:05:50,350,2
ID3772,Stewart,07-03-2021,13:40:48,Technical Support,Y,Y,12,00:02:32,152,3
ID3781,Stewart,07-03-2021,14:42:43,Contract related,Y,Y,11,00:05:10,310,5
ID3799,Stewart,07-03-2021,17:15:22,Streaming,N,N,,,0,
ID3817,Stewart,08-03-2021,12:25:55,Admin Support,Y,Y,68,00:01:07,67,4
ID3822,Stewart,08-03-2021,13:10:34,Payment related,Y,Y,109,00:05:19,319,4
ID3826,Stewart,08-03-2021,13:46:34,Admin Support,N,N,,,0,
ID3828,Stewart,08-03-2021,13:50:53,Payment related,Y,Y,35,00:03:56,236,2
ID3836,Stewart,08-03-2021,15:04:19,Contract related,Y,Y,46,00:02:30,150,4
ID3880,Stewart,09-03-2021,13:26:24,Contract related,Y,Y,100,00:01:06,66,4
ID3882,Stewart,09-03-2021,13:45:07,Admin Support,Y,Y,108,00:01:01,61,5
ID3887,Stewart,09-03-2021,15:27:22,Technical Support,Y,Y,15,00:04:43,283,5
ID3895,Stewart,09-03-2021,15:59:02,Technical Support,Y,Y,74,00:00:47,47,5
ID3900,Stewart,09-03-2021,16:59:31,Contract related,Y,N,32,00:04:19,259,4
ID3912,Stewart,10-03-2021,10:07:41,Technical Support,Y,Y,74,00:06:37,397,5
ID3916,Stewart,10-03-2021,10:26:24,Streaming,Y,Y,37,00:05:05,305,5
ID3932,Stewart,10-03-2021,13:56:38,Payment related,Y,Y,120,00:01:24,84,3
ID3935,Stewart,10-03-2021,15:17:17,Contract related,Y,Y,93,00:02:18,138,3
ID3937,Stewart,10-03-2021,15:24:29,Contract related,N,N,,,0,
ID3939,Stewart,10-03-2021,16:00:29,Streaming,N,N,,,0,
ID3949,Stewart,11-03-2021,09:10:05,Technical Support,N,N,,,0,
ID3962,Stewart,11-03-2021,10:24:58,Streaming,Y,Y,81,00:02:50,170,5
ID3966,Stewart,11-03-2021,10:49:26,Admin Support,Y,Y,57,00:02:58,178,3
ID3981,Stewart,11-03-2021,12:31:41,Payment related,Y,Y,119,00:06:51,411,3
ID3994,Stewart,11-03-2021,13:50:53,Technical Support,Y,Y,53,00:00:34,34,4
ID3999,Stewart,11-03-2021,14:22:34,Contract related,Y,Y,69,00:00:59,59,4
ID4010,Stewart,11-03-2021,15:34:34,Streaming,Y,Y,16,00:06:15,375,3
ID4011,Stewart,11-03-2021,15:59:02,Contract related,N,N,,,0,
ID4025,Stewart,12-03-2021,09:36:00,Technical Support,Y,Y,54,00:02:35,155,4
ID4030,Stewart,12-03-2021,10:01:55,Technical Support,Y,Y,35,00:02:11,131,4
ID4031,Stewart,12-03-2021,10:03:22,Payment related,Y,Y,22,00:05:31,331,5
ID4051,Stewart,12-03-2021,13:29:17,Contract related,Y,Y,21,00:06:34,394,5
ID4054,Stewart,12-03-2021,14:00:58,Admin Support,Y,Y,105,00:05:28,328,2
ID4059,Stewart,12-03-2021,14:32:38,Admin Support,Y,Y,57,00:02:05,125,5
ID4080,Stewart,13-03-2021,10:49:26,Payment related,Y,Y,56,00:06:07,367,2
ID4092,Stewart,13-03-2021,14:13:55,Technical Support,N,N,,,0,
ID4101,Stewart,13-03-2021,15:02:53,Payment related,Y,Y,72,00:03:52,232,3
ID4104,Stewart,13-03-2021,15:36:00,Admin Support,Y,N,101,00:05:46,346,5
ID4105,Stewart,13-03-2021,15:38:53,Admin Support,Y,Y,119,00:05:37,337,3
ID4182,Stewart,15-03-2021,10:13:26,Technical Support,Y,Y,79,00:01:48,108,3
ID4183,Stewart,15-03-2021,11:06:43,Contract related,Y,Y,49,00:05:00,300,2
ID4184,Stewart,15-03-2021,11:06:43,Technical Support,Y,Y,89,00:03:59,239,1
ID4198,Stewart,15-03-2021,13:52:19,Payment related,N,N,,,0,
ID4200,Stewart,15-03-2021,14:09:36,Streaming,Y,Y,24,00:06:56,416,4
ID4223,Stewart,16-03-2021,09:46:05,Streaming,Y,Y,112,00:05:47,347,2
ID4237,Stewart,16-03-2021,11:44:10,Technical Support,Y,Y,56,00:05:36,336,4
ID4238,Stewart,16-03-2021,11:44:10,Streaming,Y,Y,26,00:06:11,371,4
ID4242,Stewart,16-03-2021,12:43:12,Streaming,Y,Y,58,00:01:06,66,4
ID4247,Stewart,16-03-2021,13:16:19,Technical Support,Y,Y,106,00:05:31,331,5
ID4250,Stewart,16-03-2021,13:29:17,Technical Support,Y,Y,45,00:06:29,389,5
ID4258,Stewart,16-03-2021,14:13:55,Admin Support,Y,Y,99,00:01:04,64,3
ID4274,Stewart,16-03-2021,16:13:26,Contract related,Y,Y,53,00:01:12,72,3
ID4281,Stewart,17-03-2021,09:05:46,Payment related,Y,N,50,00:02:52,172,4
ID4325,Stewart,17-03-2021,17:26:53,Admin Support,N,N,,,0,
ID4328,Stewart,17-03-2021,17:48:29,Technical Support,Y,N,120,00:05:34,334,4
ID4332,Stewart,18-03-2021,09:14:24,Admin Support,Y,Y,14,00:05:22,322,3
ID4334,Stewart,18-03-2021,09:21:36,Streaming,Y,Y,57,00:00:44,44,3
ID4337,Stewart,18-03-2021,10:56:38,Contract related,Y,N,71,00:04:16,256,3
ID4341,Stewart,18-03-2021,12:02:53,Payment related,N,N,,,0,
ID4343,Stewart,18-03-2021,12:30:14,Streaming,Y,Y,17,00:02:39,159,3
ID4346,Stewart,18-03-2021,12:51:50,Payment related,Y,Y,64,00:01:42,102,4
ID4347,Stewart,18-03-2021,13:36:29,Technical Support,Y,Y,98,00:01:50,110,5
ID4372,Stewart,18-03-2021,17:08:10,Technical Support,Y,Y,45,00:06:15,375,4
ID4377,Stewart,18-03-2021,17:41:17,Technical Support,Y,Y,119,00:02:34,154,1
ID4379,Stewart,19-03-2021,09:15:50,Contract related,Y,Y,30,00:05:10,310,5
ID4384,Stewart,19-03-2021,10:03:22,Payment related,Y,Y,112,00:00:40,40,3
ID4390,Stewart,19-03-2021,11:13:55,Payment related,N,N,,,0,
ID4393,Stewart,19-03-2021,12:14:24,Payment related,Y,Y,50,00:02:14,134,3
ID4396,Stewart,19-03-2021,12:27:22,Admin Support,Y,Y,28,00:05:27,327,3
ID4401,Stewart,19-03-2021,13:07:41,Contract related,Y,Y,12,00:01:16,76,3
ID4417,Stewart,19-03-2021,16:33:36,Payment related,N,N,,,0,
ID4421,Stewart,20-03-2021,09:05:46,Admin Support,N,N,,,0,
ID4426,Stewart,20-03-2021,10:17:46,Streaming,N,N,,,0,
ID4442,Stewart,20-03-2021,12:24:29,Admin Support,Y,Y,89,00:03:37,217,2
ID4446,Stewart,20-03-2021,13:12:00,Contract related,Y,N,27,00:02:31,151,4
ID4455,Stewart,20-03-2021,15:41:46,Contract related,Y,Y,124,00:03:03,183,4
ID4473,Stewart,20-03-2021,17:57:07,Technical Support,Y,Y,100,00:05:17,317,1
ID4476,Stewart,20-03-2021,17:58:34,Payment related,Y,Y,17,00:05:09,309,2
ID4480,Stewart,21-03-2021,09:04:19,Streaming,Y,Y,25,00:06:20,380,4
ID4484,Stewart,21-03-2021,10:01:55,Contract related,Y,Y,92,00:04:09,249,5
ID4494,Stewart,21-03-2021,11:47:02,Technical Support,Y,Y,24,00:03:57,237,3
ID4501,Stewart,21-03-2021,12:53:17,Payment related,N,N,,,0,
ID4509,Stewart,21-03-2021,13:49:26,Payment related,N,N,,,0,
ID4514,Stewart,21-03-2021,14:16:48,Contract related,Y,Y,121,00:01:29,89,1
ID4521,Stewart,21-03-2021,15:12:58,Admin Support,Y,Y,88,00:06:25,385,3
ID4534,Stewart,21-03-2021,17:26:53,Payment related,Y,N,98,00:04:09,249,2
ID4537,Stewart,21-03-2021,17:42:43,Contract related,Y,Y,116,00:06:33,393,5
ID4538,Stewart,21-03-2021,17:42:43,Streaming,Y,Y,78,00:05:30,330,4
ID4542,Stewart,22-03-2021,09:46:05,Contract related,Y,Y,24,00:05:34,334,4
ID4548,Stewart,22-03-2021,10:14:53,Technical Support,Y,Y,40,00:00:53,53,3
ID4565,Stewart,22-03-2021,13:43:41,Technical Support,Y,Y,77,00:01:20,80,3
ID4580,Stewart,22-03-2021,16:06:14,Admin Support,Y,N,58,00:03:37,217,4
ID4581,Stewart,22-03-2021,16:24:58,Streaming,Y,Y,20,00:06:35,395,2
ID4583,Stewart,22-03-2021,16:29:17,Admin Support,Y,N,35,00:03:45,225,4
ID4634,Stewart,23-03-2021,17:32:38,Admin Support,Y,Y,77,00:00:42,42,4
ID4637,Stewart,23-03-2021,17:54:14,Admin Support,Y,Y,70,00:04:41,281,1
ID4653,Stewart,24-03-2021,10:10:34,Admin Support,Y,Y,123,00:05:55,355,4
ID4670,Stewart,24-03-2021,13:53:46,Technical Support,Y,Y,47,00:04:30,270,4
ID4673,Stewart,24-03-2021,14:39:50,Payment related,N,N,,,0,
ID4679,Stewart,24-03-2021,15:33:07,Payment related,Y,Y,53,00:01:22,82,2
ID4694,Stewart,25-03-2021,09:01:26,Contract related,Y,Y,75,00:04:12,252,5
ID4702,Stewart,25-03-2021,10:27:50,Contract related,Y,Y,91,00:06:01,361,5
ID4703,Stewart,25-03-2021,10:48:00,Technical Support,Y,Y,51,00:05:44,344,4
ID4714,Stewart,25-03-2021,13:40:48,Payment related,Y,Y,53,00:05:53,353,4
ID4715,Stewart,25-03-2021,13:53:46,Contract related,Y,Y,28,00:03:19,199,4
ID4726,Stewart,25-03-2021,15:50:24,Contract related,N,N,,,0,
ID4732,Stewart,25-03-2021,16:26:24,Admin Support,Y,Y,104,00:06:12,372,5
ID4738,Stewart,25-03-2021,17:44:10,Admin Support,Y,Y,40,00:03:55,235,5
ID4746,Stewart,26-03-2021,10:00:29,Contract related,Y,Y,86,00:05:42,342,1
ID4751,Stewart,26-03-2021,10:14:53,Contract related,Y,Y,105,00:06:26,386,4
ID4758,Stewart,26-03-2021,11:55:41,Technical Support,Y,N,22,00:01:46,106,4
ID4759,Stewart,26-03-2021,12:01:26,Admin Support,Y,Y,93,00:04:13,253,4
ID4763,Stewart,26-03-2021,12:46:05,Contract related,Y,Y,124,00:02:06,126,2
ID4764,Stewart,26-03-2021,12:46:05,Streaming,N,N,,,0,
ID4773,Stewart,26-03-2021,14:38:24,Technical Support,Y,Y,59,00:00:45,45,3
ID4813,Stewart,27-03-2021,13:30:43,Technical Support,Y,Y,93,00:00:58,58,4
ID4820,Stewart,27-03-2021,14:36:58,Payment related,Y,Y,35,00:04:12,252,4
